Season,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,eFG.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,logORB,logDRB,logTRB,logMP,logPF,logPTS,logFGA,logFTA,logTOV,logEFG,logFGpct,logFTpct
1,245,Michael Kidd-Gilchrist\kiddgmi01,SF,23,CHO,81,81,29,295,7.62962963,0.477,1,9,0.111,294,609,0.483,0.478,152,2.395061728,0.784,1.925925926,5.049382716,6.975308642,114,81,77,0.691358025,2.308641975,9.172839506,0.655406853,1.619266001,1.942376576,3.36729583,0.836659462,2.21624689,2.032039303,0.873409004,-0.369097464,-0.738144546,-0.740238788,-0.243346259
1,246,Sean Kilpatrick\kilpase01,SG,27,BRK,70,24,25.05714286,305,10.5,0.415,105,308,0.341,200,427,0.468,0.486,204,3.457142857,0.843,0.314285714,3.685714286,4,157,45,6,1.928571429,1.685714286,13.12857143,-1.157452789,1.304464343,1.386294361,3.221158931,0.522189382,2.57479088,2.351375257,1.240442484,0.656779536,-0.721546655,-0.879476759,-0.170788321
1,247,Brandon Knight\knighbr03,SG,25,PHO,54,5,21.11111111,209,9.722222222,0.398,45,139,0.324,164,386,0.425,0.441,132,2.851851852,0.857,0.462962963,1.722222222,2.185185185,130,27,5,1.62962963,1.611111111,11.01851852,-0.770108222,0.543615447,0.781700578,3.049799495,0.476924072,2.399577359,2.274414216,1.047968556,0.488352768,-0.818710404,-0.921303274,-0.15431736
1,248,Kyle Korver\korveky01,SG,35,TOT,67,22,26.1641791,239,7.686567164,0.464,162,359,0.451,77,156,0.494,0.621,38,0.626865672,0.905,0.104477612,2.671641791,2.776119403,110,34,21,1.029850746,1.597014925,10.11940299,-2.25878247,0.982693186,1.021054054,3.264391266,0.468136215,2.314454669,2.039474281,-0.467023001,0.029413885,-0.476424197,-0.767870727,-0.099820335
1,249,Kosta Koufos\koufoko01,C,27,SAC,71,62,19.98591549,216,5.521126761,0.551,0,1,0,216,391,0.552,0.551,38,0.873239437,0.613,1.661971831,4.014084507,5.676056338,47,36,48,0.85915493,2.422535211,6.61971831,0.508004747,1.389809303,1.736256685,2.9950278,0.8848146,1.890052818,1.708581963,-0.135545492,-0.151806013,-0.59602047,-0.59602047,-0.489390343
1,250,Mindaugas Kuzminskas\kuzmimi01,SF,27,NYK,68,5,14.94117647,158,5.426470588,0.428,54,168,0.321,104,201,0.517,0.501,55,1,0.809,0.691176471,1.161764706,1.852941176,69,29,11,0.75,1.161764706,6.25,-0.369360103,0.149940147,0.616774202,2.704120923,0.149940147,1.832581464,1.691288939,0,-0.287682072,-0.691149178,-0.848632083,-0.211956362
1,251,Skal Labissière\labissk01,PF,20,SAC,33,12,18.54545455,117,6.606060606,0.537,3,8,0.375,114,210,0.543,0.544,52,2.242424242,0.703,1.545454545,3.363636364,4.909090909,27,16,13,1.121212121,1.939393939,8.757575758,0.435318071,1.21302264,1.591088774,2.920224721,0.662375522,2.169919127,1.887987501,0.807557532,0.114410351,-0.608806032,-0.621757184,-0.352398387
1,252,Jeremy Lamb\lambje01,SG,24,CHO,62,5,18.43548387,226,7.919354839,0.46,41,146,0.281,185,345,0.536,0.502,110,2.080645161,0.853,0.483870968,3.774193548,4.258064516,75,27,23,0.64516129,1.580645161,9.725806452,-0.725937003,1.32818673,1.448814718,2.914277279,0.457833094,2.274782812,2.069309743,0.732678019,-0.438254931,-0.689155159,-0.776528789,-0.158995731
1,253,Nicolás Laprovíttola\laproni01,PG,27,SAS,18,3,9.666666667,20,2.611111111,0.426,10,27,0.37,10,20,0.5,0.532,9,0.5,1,0.055555556,0.5,0.555555556,28,4,1,1.055555556,1.055555556,3.277777778,-2.890371758,-0.693147181,-0.587786665,2.268683541,0.054067221,1.187165686,0.959775844,-0.693147181,0.054067221,-0.63111179,-0.853315933,0
1,254,Joffrey Lauvergne\lauvejo01,PF-C,25,TOT,70,1,14,148,4.8,0.44,33,98,0.337,115,238,0.483,0.49,46,1.042857143,0.63,1.028571429,2.557142857,3.585714286,70,25,6,0.8,1.185714286,5.357142857,0.028170877,0.938890564,1.276957697,2.63905733,0.170345366,1.678430784,1.568615918,0.041964199,-0.223143551,-0.713349888,-0.820980552,-0.46203546
1,255,Zach LaVine\lavinza01,SG,21,MIN,47,47,37.21276596,326,15.10638298,0.459,120,310,0.387,206,400,0.515,0.544,117,2.978723404,0.836,0.404255319,3,3.404255319,139,41,10,1.808510638,2.212765957,18.91489362,-0.905708623,1.098612289,1.225026214,3.616651873,0.794243297,2.939949634,2.715117368,1.091494821,0.592503655,-0.608806032,-0.778705069,-0.179126666
1,256,Ty Lawson\lawsoty01,PG,29,SAC,69,24,25.10144928,237,7.565217391,0.454,34,118,0.288,203,404,0.502,0.487,173,3.144927536,0.797,0.637681159,1.956521739,2.594202899,334,74,6,1.869565217,1.724637681,9.869565217,-0.449916871,0.671168274,0.953279301,3.222925585,0.545016989,2.289455802,2.023561083,1.145790849,0.6257059,-0.719491156,-0.789658081,-0.2269006
1,257,Jake Layman\laymaja01,SF,22,POR,35,1,7.114285714,26,2.542857143,0.292,13,51,0.255,13,38,0.342,0.365,13,0.485714286,0.765,0.171428571,0.514285714,0.685714286,11,9,3,0.314285714,0.628571429,2.228571429,-1.763588592,-0.664976304,-0.377294231,1.962104835,-0.464305608,0.801360765,0.933288308,-0.722134717,-1.157452789,-1.007857925,-1.231001477,-0.267879445
1,258,Courtney Lee\leeco01,SG,31,NYK,77,74,31.93506494,321,9.142857143,0.456,108,269,0.401,213,435,0.49,0.533,85,1.272727273,0.867,0.688311688,2.675324675,3.363636364,179,81,24,0.896103896,1.831168831,10.84415584,-0.373513508,0.984070747,1.21302264,3.46370462,0.604954469,2.383626303,2.212972934,0.241162057,-0.109698917,-0.629233855,-0.785262469,-0.142716302
1,259,David Lee\leeda02,PF,33,SAS,79,10,18.69620253,248,5.316455696,0.59,0,0,,248,420,0.59,0.59,80,1.430379747,0.708,1.886075949,3.696202532,5.582278481,124,31,40,1.037974684,1.582278481,7.291139241,0.634498453,1.30730595,1.719597023,2.92832043,0.458865885,1.986659808,1.670806859,0.357939966,0.037271395,-0.527632742,-0.527632742,-0.345311185
1,260,Alex Len\lenal01,C,23,PHO,77,34,20.25974026,230,6.012987013,0.497,3,12,0.25,227,451,0.503,0.5,150,2.701298701,0.721,2.025974026,4.597402597,6.623376623,44,38,98,1.324675325,3.142857143,7.961038961,0.706050585,1.525491491,1.890605304,3.008635678,1.145132304,2.074559514,1.793921632,0.993732658,0.281167391,-0.693147181,-0.699165253,-0.327116142
1,261,Kawhi Leonard\leonaka01,SF,25,SAS,74,74,33.43243243,636,17.72972973,0.485,147,387,0.38,489,925,0.529,0.541,469,7.202702703,0.88,1.081081081,4.72972973,5.810810811,260,133,55,2.081081081,1.648648649,25.51351351,0.077961541,1.553868061,1.759720115,3.50952646,0.499955952,3.239208254,2.875242876,1.974456331,0.732887509,-0.614336,-0.723606388,-0.127833372
1,262,Meyers Leonard\leoname01,PF,24,POR,74,12,16.51351351,146,5.108108108,0.386,74,213,0.347,72,165,0.436,0.484,35,0.540540541,0.875,0.364864865,2.837837838,3.202702703,71,13,28,0.472972973,2.324324324,5.418918919,-1.008228227,1.043042438,1.163995048,2.804179047,0.843429384,1.689896334,1.630829102,-0.615185639,-0.748717032,-0.725670372,-0.95191791,-0.133531393
1,263,Jon Leuer\leuerjo01,PF,27,DET,75,34,25.92,310,8.613333333,0.48,49,167,0.293,261,479,0.545,0.518,98,1.506666667,0.867,1.36,4,5.36,111,31,26,0.88,1.933333333,10.22666667,0.3074847,1.386294361,1.678963975,3.255014871,0.659245629,2.324998688,2.15331139,0.409899705,-0.127833372,-0.657780037,-0.733969175,-0.142716302
1,264,Caris LeVert\leverca01,SF,22,BRK,57,26,21.70175439,171,6.666666667,0.45,59,184,0.321,112,196,0.571,0.528,67,1.631578947,0.72,0.403508772,2.894736842,3.298245614,110,49,8,1.035087719,1.596491228,8.210526316,-0.907557052,1.062894206,1.193390695,3.077393105,0.467808239,2.105417028,1.897119985,0.489548225,0.034486176,-0.638658995,-0.798507696,-0.328504067
1,265,DeAndre Liggins\liggide01,SG,28,TOT,62,19,12.53225806,55,2.290322581,0.387,17,46,0.37,38,96,0.396,0.447,25,0.64516129,0.625,0.322580645,1.419354839,1.741935484,54,47,14,0.677419355,1.306451613,2.451612903,-1.131402111,0.350202429,0.554996842,2.528305965,0.26731477,0.896746136,0.828692673,-0.438254931,-0.389464767,-0.805196684,-0.949330586,-0.470003629
1,266,Damian Lillard\lillada01,PG,26,POR,75,75,35.92,661,19.84,0.444,214,579,0.37,447,909,0.492,0.516,488,7.266666667,0.895,0.613333333,4.293333333,4.906666667,440,68,20,2.626666667,2.026666667,26.98666667,-0.488846717,1.457063432,1.590594825,3.581294243,0.706392407,3.295342917,2.987700102,1.983297681,0.965715615,-0.661648514,-0.811930717,-0.110931561
1,267,Jeremy Lin\linje01,PG,28,BRK,36,33,24.52777778,175,11.11111111,0.438,58,156,0.372,117,244,0.48,0.51,115,3.916666667,0.816,0.305555556,3.444444444,3.75,184,42,14,2.388888889,2.194444444,14.52777778,-1.185623666,1.236762627,1.32175584,3.199806262,0.785928914,2.676062526,2.407945609,1.365240952,0.870828358,-0.673344553,-0.825536369,-0.203340924
1,268,Shaun Livingston\livinsh01,PG,31,GSW,76,3,17.69736842,173,4.157894737,0.547,1,3,0.333,172,313,0.55,0.549,42,0.789473684,0.7,0.368421053,1.618421053,1.986842105,139,38,20,0.815789474,1.578947368,5.118421053,-0.99852883,0.481451015,0.686546497,2.873415952,0.456758402,1.632846003,1.425008873,-0.236388778,-0.203598955,-0.599656837,-0.603306477,-0.356674944
1,269,Shawn Long\longsh01,C,24,PHI,18,0,13,61,6.055555556,0.56,7,19,0.368,54,90,0.6,0.592,19,1.944444444,0.543,2.277777778,2.444444444,4.722222222,13,9,9,0.722222222,2.722222222,8.222222222,0.823200309,0.893817876,1.552279499,2.564949357,1.00144854,2.106840516,1.800976124,0.664976304,-0.3254224,-0.524248644,-0.579818495,-0.610645959
1,270,Kevon Looney\looneke01,C,20,GSW,53,4,8.433962264,56,2.018867925,0.523,2,9,0.222,54,98,0.551,0.533,21,0.641509434,0.618,0.830188679,1.509433962,2.339622642,29,15,17,0.320754717,1.20754717,2.547169811,-0.18610228,0.411734721,0.849989652,2.132266681,0.18859117,0.934982865,0.702536921,-0.443931389,-1.137078569,-0.629233855,-0.648173815,-0.481266822
1,271,Brook Lopez\lopezbr01,C,28,BRK,75,75,29.62666667,555,15.62666667,0.474,134,387,0.346,421,785,0.536,0.531,295,4.853333333,0.81,1.613333333,3.76,5.373333333,176,38,124,2.453333333,2.56,20.52,0.478302432,1.324418957,1.681448448,3.388674857,0.940007258,3.02140002,2.748978857,1.579665754,0.897447644,-0.632993258,-0.746547957,-0.210721031
1,272,Robin Lopez\lopezro01,C,28,CHI,81,81,28.03703704,382,9.567901235,0.493,0,2,0,382,773,0.494,0.493,75,1.283950617,0.721,3.012345679,3.407407407,6.419753086,80,18,117,1.12345679,1.864197531,10.35802469,1.102719071,1.225951711,1.859379657,3.333526387,0.622830682,2.337761552,2.258413875,0.249941744,0.116410352,-0.707246105,-0.707246105,-0.327116142
1,273,Kevin Love\loveke01,PF,28,CLE,60,60,31.41666667,370,14.45,0.427,145,389,0.373,225,478,0.471,0.51,257,4.916666667,0.871,2.466666667,8.633333333,11.1,116,53,21,2.033333333,2.083333333,19.03333333,0.902867712,2.15563068,2.406945108,3.447338538,0.733969175,2.946191828,2.670694415,1.592630794,0.709676483,-0.673344553,-0.850971266,-0.138113302
1,274,Kyle Lowry\lowryky01,PG,30,TOR,60,60,37.4,426,15.3,0.464,193,468,0.412,233,450,0.518,0.569,299,6.083333333,0.819,0.8,3.966666667,4.766666667,417,88,19,2.883333333,2.833333333,22.4,-0.223143551,1.377926111,1.561647249,3.621670704,1.041453875,3.109060959,2.727852828,1.805552791,1.058947032,-0.563874845,-0.767870727,-0.199671195
1,276,Timothé Luwawu-Cabarrot\luwawti01,SF,21,PHI,69,19,17.24637681,145,5.231884058,0.402,50,161,0.311,95,200,0.475,0.471,105,1.782608696,0.854,0.362318841,1.797101449,2.15942029,75,32,10,1.057971014,2.231884058,6.449275362,-1.01523068,0.586175061,0.769839801,2.847602082,0.802846098,1.863967778,1.654771454,0.578077851,0.056352937,-0.752897185,-0.91130319,-0.157824085
1,277,Trey Lyles\lylestr01,PF,21,UTA,71,4,16.30985915,159,6.183098592,0.362,65,204,0.319,94,235,0.4,0.436,57,1.112676056,0.722,0.676056338,2.633802817,3.309859155,69,26,20,0.901408451,1.366197183,6.197183099,-0.391478866,0.96842874,1.196905637,2.791769781,0.312031101,1.82409485,1.821819536,0.106767975,-0.103796794,-0.830113036,-1.016111067,-0.32573014
1,278,Sheldon Mac\mcclesh01,SG,24,WAS,30,3,9.566666667,30,2.5,0.4,7,30,0.233,23,45,0.511,0.447,23,0.9,0.852,0.133333333,1,1.133333333,15,8,2,0.166666667,0.566666667,3,-2.014903021,0,0.125163143,2.258284834,-0.567984038,1.098612289,0.916290732,-0.105360516,-1.791759469,-0.805196684,-0.916290732,-0.160168752
1,279,Shelvin Mack\macksh01,PG,26,UTA,55,9,21.90909091,170,6.927272727,0.446,37,120,0.308,133,261,0.51,0.495,53,1.4,0.688,0.363636364,1.909090909,2.272727273,154,42,3,1.636363636,1.818181818,7.818181818,-1.011600912,0.646627165,0.820980552,3.086901661,0.597837001,2.056452023,1.93546619,0.336472237,0.492476485,-0.703197516,-0.807436327,-0.373966441
1,280,Ian Mahinmi\mahinia01,C,30,WAS,31,0,17.90322581,65,3.580645161,0.586,0,0,,65,111,0.586,0.586,43,2.419354839,0.573,1.516129032,3.322580645,4.838709677,19,33,24,1.096774194,2.903225806,5.580645161,0.416160397,1.200741784,1.57664809,2.884980909,1.065822466,1.71930439,1.275542997,0.883500909,0.09237332,-0.534435489,-0.534435489,-0.556869562
1,281,Thon Maker\makerth01,C,19,MIL,57,34,9.859649123,83,3.175438596,0.459,28,74,0.378,55,107,0.514,0.536,32,0.859649123,0.653,0.701754386,1.298245614,2,23,10,26,0.298245614,1.473684211,3.964912281,-0.354171814,0.261013825,0.693147181,2.288450582,0.387765531,1.377483731,1.155445763,-0.15123097,-1.209837924,-0.623621118,-0.778705069,-0.42617815
1,282,Boban Marjanović\marjabo01,C,28,DET,35,0,8.371428571,72,3.771428571,0.545,0,0,,72,132,0.545,0.545,47,1.657142857,0.81,1.314285714,2.4,3.714285714,9,6,12,0.285714286,0.714285714,5.457142857,0.273293335,0.875468737,1.312186389,2.124824548,-0.336472237,1.696925367,1.327453861,0.505094949,-1.252762968,-0.606969484,-0.606969484,-0.210721031
1,283,Jarell Martin\martija01,PF,22,MEM,42,3,13.28571429,58,3.595238095,0.384,9,25,0.36,49,126,0.389,0.414,40,1.19047619,0.8,1,2.857142857,3.857142857,8,17,9,0.666666667,2.166666667,3.928571429,0,1.049822124,1.349926717,2.586689344,0.773189888,1.368275856,1.279610219,0.174353387,-0.405465108,-0.881889305,-0.957112726,-0.223143551
1,284,Wesley Matthews\matthwe02,SG,30,DAL,73,73,34.17808219,333,11.60273973,0.393,174,479,0.363,159,368,0.432,0.496,146,2.452054795,0.816,0.246575342,3.301369863,3.547945205,210,77,15,1.397260274,2.205479452,13.50684932,-1.400087683,1.194337492,1.266368621,3.531584567,0.790944924,2.603196913,2.451241254,0.896926365,0.334513372,-0.701179352,-0.933945667,-0.203340924
1,285,Luc Mbah a Moute\mbahalu01,SF,30,LAC,80,76,22.3375,191,4.725,0.505,43,110,0.391,148,268,0.552,0.562,59,1.0875,0.678,0.55,1.575,2.125,39,81,35,0.575,1.525,6.05,-0.597837001,0.454255272,0.753771802,3.10626688,0.42199441,1.800058272,1.552867561,0.083881484,-0.553385238,-0.576253429,-0.68319685,-0.388607991
1,286,James Michael McAdoo\mcadoja01,PF,24,GSW,52,2,8.788461538,62,2.25,0.53,2,8,0.25,60,109,0.55,0.538,21,0.807692308,0.5,0.653846154,1.096153846,1.75,18,18,29,0.365384615,0.903846154,2.826923077,-0.424883194,0.091807549,0.559615788,2.173439672,-0.101096117,1.039188868,0.810930216,-0.2135741,-1.006804739,-0.619896719,-0.634878272,-0.693147181
1,287,Patrick McCaw\mccawpa01,SG,21,GSW,71,20,15.12676056,106,3.450704225,0.433,41,123,0.333,65,122,0.533,0.516,29,0.521126761,0.784,0.295774648,1.112676056,1.408450704,77,32,15,0.507042254,0.873239437,3.971830986,-1.218157439,0.106767975,0.342490309,2.716465398,-0.135545492,1.379227194,1.238578334,-0.651761964,-0.679160939,-0.661648514,-0.837017551,-0.243346259
1,288,CJ McCollum\mccolcj01,SG,25,POR,80,80,34.95,692,18.0125,0.48,185,439,0.421,507,1002,0.506,0.544,268,3.675,0.912,0.75,2.8625,3.6125,285,72,42,2.15,2.525,22.9625,-0.287682072,1.051695369,1.284400053,3.553918469,0.926241063,3.133862451,2.891065961,1.301553133,0.765467842,-0.608806032,-0.733969175,-0.092115289
1,289,T.J. McConnell\mccontj01,PG,24,PHI,81,51,26.33333333,236,6.320987654,0.461,11,55,0.2,225,457,0.492,0.472,73,1.111111111,0.811,0.481481481,2.617283951,3.098765432,534,134,10,1.962962963,1.716049383,6.864197531,-0.730887509,0.96213712,1.131003784,3.270835564,0.540024778,1.92631914,1.84387547,0.105360516,0.674455048,-0.750776293,-0.774357236,-0.209487225
1,290,Chris McCullough\mcculch01,PF,21,TOT,16,0,5,16,2,0.5,1,7,0.143,15,25,0.6,0.516,3,0.3125,0.6,0.5625,0.625,1.1875,2,2,2,0.1875,0.4375,2.25,-0.575364145,-0.470003629,0.171850257,1.609437912,-0.826678573,0.810930216,0.693147181,-1.16315081,-1.673976434,-0.661648514,-0.693147181,-0.510825624
1,291,K.J. McDaniels\mcdankj01,SF,23,TOT,49,0,10.30612245,77,3.448979592,0.456,20,66,0.303,57,103,0.553,0.515,32,0.775510204,0.842,0.306122449,1.367346939,1.673469388,13,19,18,0.591836735,1,4.204081633,-1.183770097,0.312872321,0.514898949,2.332738131,0,1.436055871,1.238078417,-0.254234138,-0.524524468,-0.663588378,-0.785262469,-0.171975265
1,292,Doug McDermott\mcderdo01,SF,25,TOT,66,5,22.84848485,222,7.53030303,0.447,77,208,0.37,145,289,0.502,0.524,71,1.272727273,0.845,0.303030303,2.409090909,2.712121212,58,13,5,0.575757576,1.196969697,8.96969697,-1.193922468,0.87924946,0.997731064,3.128884807,0.17979311,2.193851893,2.018935284,0.241162057,-0.552068582,-0.646263595,-0.805196684,-0.168418652
1,293,JaVale McGee\mcgeeja01,C,29,GSW,77,10,9.597402597,208,4.142857143,0.652,0,3,0,208,316,0.658,0.652,56,1.441558442,0.505,1.298701299,1.87012987,3.168831169,17,19,67,0.519480519,1.415584416,6.12987013,0.261364764,0.626007878,1.153362803,2.261492499,0.34754246,1.813173564,1.421385681,0.365724779,-0.654925968,-0.427710717,-0.427710717,-0.68319685
1,294,Rodney McGruder\mcgruro01,SG,25,MIA,78,65,25.20512821,190,5.897435897,0.413,73,220,0.332,117,240,0.488,0.492,44,0.91025641,0.62,1.205128205,2.076923077,3.282051282,124,46,18,0.717948718,1.794871795,6.371794872,0.186585956,0.730887509,1.188468618,3.227047474,0.584933596,1.851881199,1.774517663,-0.09402895,-0.331357136,-0.709276562,-0.884307686,-0.478035801
1,295,Ben McLemore\mclembe01,SG,23,SAC,61,26,19.27868852,180,6.868852459,0.43,65,170,0.382,115,249,0.462,0.507,70,1.524590164,0.753,0.31147541,1.803278689,2.114754098,51,29,6,1.016393443,1.770491803,8.114754098,-1.166434885,0.589606502,0.74893854,2.959000264,0.571257363,2.093683898,1.926997056,0.421725629,0.016260521,-0.679244275,-0.84397007,-0.283690051
1,296,Jordan McRae\mcraejo01,SG,25,CLE,37,4,10.37837838,58,4.054054054,0.387,18,51,0.353,40,99,0.404,0.447,27,0.918918919,0.794,0.162162162,0.945945946,1.108108108,19,8,6,0.378378378,0.837837838,4.351351351,-1.819158443,-0.055569851,0.102654154,2.33972464,-0.176930708,1.470486452,1.399717381,-0.084557388,-0.971860583,-0.805196684,-0.949330586,-0.230671818
1,297,Josh McRoberts\mcrobjo01,PF,29,MIA,22,14,17.31818182,44,5.363636364,0.373,13,31,0.419,31,87,0.356,0.428,6,0.409090909,0.667,1.045454545,2.318181818,3.363636364,50,10,4,1.045454545,1.409090909,4.863636364,0.044451763,0.840783179,1.21302264,2.851756922,0.342944751,1.581786381,1.679642171,-0.893817876,0.044451763,-0.848632083,-0.986176859,-0.404965233
1,298,Jodie Meeks\meeksjo01,SG,29,ORL,36,10,20.5,103,7.111111111,0.402,56,137,0.409,47,119,0.395,0.512,65,2.055555556,0.878,0.138888889,2,2.138888889,45,34,4,1,1.138888889,9.083333333,-1.974081026,0.693147181,0.760286483,3.020424886,0.130053128,2.206441232,1.961658506,0.720546155,0,-0.669430654,-0.91130319,-0.130108685
1,299,Salah Mejri\mejrisa01,C,30,DAL,73,11,12.39726027,88,1.876712329,0.642,1,3,0.333,87,134,0.649,0.646,36,0.835616438,0.59,1.328767123,2.890410959,4.219178082,14,32,61,0.547945205,2.082191781,2.917808219,0.284251537,1.061398692,1.439640342,2.517475503,0.73342108,1.070832725,0.629521485,-0.179585577,-0.601579987,-0.436955775,-0.443166975,-0.527632742
1,300,Jordan Mickey\mickejo01,PF,22,BOS,25,1,5.64,15,1.36,0.441,0,1,0,15,33,0.455,0.441,8,0.56,0.571,0.52,0.84,1.36,7,3,6,0.36,0.48,1.52,-0.653926467,-0.174353387,0.3074847,1.729884066,-0.733969175,0.418710335,0.3074847,-0.579818495,-1.021651248,-0.818710404,-0.818710404,-0.560366069
1,301,Khris Middleton\middlkh01,SF,25,MIL,29,23,30.65517241,150,11.48275862,0.45,45,104,0.433,105,229,0.459,0.518,81,3.172413793,0.88,0.379310345,3.862068966,4.24137931,99,41,7,2.24137931,2.724137931,14.68965517,-0.969400557,1.351203041,1.444888525,3.422801406,1.002152022,2.687143516,2.44084666,1.154492747,0.80709144,-0.657780037,-0.798507696,-0.127833372
1,302,C.J. Miles\milescj01,SF,29,IND,76,29,23.36842105,281,8.513157895,0.434,169,409,0.413,112,238,0.471,0.565,84,1.223684211,0.903,0.394736842,2.618421053,3.013157895,48,46,25,0.526315789,1.986842105,10.72368421,-0.929535959,0.962571484,1.102988663,3.151385583,0.686546497,2.372454773,2.141612954,0.201866153,-0.641853886,-0.570929548,-0.834710745,-0.102032726
1,303,Mike Miller\millemi01,SF,36,DEN,20,0,7.55,9,1.15,0.391,8,20,0.4,1,3,0.333,0.565,2,0.1,1,0.1,1.8,1.9,22,2,0,0.65,0.45,1.4,-2.302585093,0.587786665,0.641853886,2.021547563,-0.798507696,0.336472237,0.139761942,-2.302585093,-0.430782916,-0.570929548,-0.939047719,0
1,304,Patty Mills\millspa02,PG,28,SAS,80,8,21.925,273,7.7625,0.44,147,355,0.414,126,266,0.474,0.558,66,1,0.825,0.3,1.4625,1.7625,280,65,3,1.2625,1.3625,9.4875,-1.203972804,0.3801473,0.566733256,3.087627538,0.309321248,2.249975143,2.049304447,0,0.233093882,-0.583396317,-0.820980552,-0.192371893
1,305,Elijah Millsap\millsel01,SG,29,PHO,2,0,11.5,1,3.5,0.143,0,2,0,1,5,0.2,0.143,1,1,0.5,1.5,1.5,3,1,0,0,1,1,1.5,0.405465108,0.405465108,1.098612289,2.442347035,0,0.405465108,1.252762968,0,0,-1.944910649,-1.944910649,-0.693147181
1,306,Paul Millsap\millspa01,PF,31,ATL,69,67,33.95652174,430,14.08695652,0.442,75,241,0.311,355,731,0.486,0.481,311,5.869565217,0.768,1.608695652,6.115942029,7.724637681,252,90,62,2.289855072,2.695652174,18.05797101,0.475423697,1.810898809,2.04441492,3.525080934,0.991640169,2.893587195,2.6452493,1.769780563,0.828488528,-0.731888009,-0.816445397,-0.263965546
